416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;2.117,24
422120 - C.T. Dexia 78000;;6.567,74
440000 - Fournisseurs;;108.656,51
441015 - LOYER A PAYER 10 DG 20;;15.400,00
444000 - Factures à recevoir;;217,21
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;6.672,48
456200 - Prov. péc. vac.: employés;;14.528,93
510201 - Action Aldrin Ressources;2.505,09;
510203 - ETF cac 40;;559,63
510204 - Action Stillwater;3.039,75;
510205 - Action Mac Do;216,11;
510206 - Fonds Biotechnology;36,25;
510207 - Action FMC Corp;;185,29
510208 - Junior Gold mine;3.045,52;
532200 - TERME DEXIA 088-82 +1 MOIS;299,31;
550012 - Proshare trust qqq dis;607,56;
550055 - livret orange ing;167,02;
550200 - DEXIA 777-07;33.212,18;
550300 - C/C ING 363-0031142-45;8.125,47;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
580001 - TRFT BQUE A BQUE;4.827,78;
580002 - TRFT CAISSE VERS BQUE;;1.350,00
Résultats;;
Résultats (Périodes: 1 - 4);;9.135,52
Résultats (Année sélectionnée / Période);;270,24
Total: Résultats;;9.405,76
Total: Bilan;770.738,79;770.738,79
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;178,89;
601824 - CONSOMMABLE DENTAIRE;740,37;
601826 - CONSOMMABLE DIV MEDICAUX;675,18;
601830 - ACHAT MED EN PHAMACIE;1.472,76;
601831 - ACHAT PROTHESES DENTAIRES;1.834,86;
602000 - Service médecin;47.334,87;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610110 - Produits d'entretien;9,10;
610200 - Electricité;572,52;
610211 - MAZOUT CHAUFFAGE;740,23;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.100,00;
611111 - ENTRETIEN CONTAINER DECHET;294,88;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;89,66;
611402 - ENTRETIEN RADIO Y;4.360,24;
611405 - Tecni test;482,05;
611420 - MINOLTA CONTRAT REPARATION;5,09;
612000 - Téléphone;228,82;
612001 - TEL VERSATEL-MOBISTAR;111,59;
612003 - FRAIS MEDIBRIDGE;100,30;
612100 - Frais postaux;766,94;
612150 - SECRETARIAT SOCIAL + TVA;295,84;
612240 - Frais informatiques - location;726,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;677,90;
612400 - Fournitures de bureau;462,54;
613150 - Assurance responsabilité civile;;79,80
613160 - ASSURANCE INCENDIE;5,71;
613300 - Publications légales;297,06;
616100 - Rbt frais de déplacement;414,09;
620200 - Rémunérations employés;6.639,34;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.182,97;
620221 - Rém. employés: prov. péc. vac. (+);1.300,00;
621009 - Reduction Cotisations Sociales;;636,60
623400 - Fêtes de fin d'année, cadeaux de naiss.;349,74;
633999 - DOTATION AMORTISSEMENT;5.000,00;
640140 - TVA non recup. Leasing;67,74;
640200 - Taxes communales et provinciales;20,00;
650009 - Int dexia 78000€;298,10;
650020 - Intérêts de leasing: autres;88,33;
657100 - Frais bancaires;9,34;
657109 - FR BAKSYS ET THALES;207,31;
659129 - difference de paiement mut129;2,48;
659135 - Difference paiement mut 135;81,07;
659315 - différence de paiement mut 315;138,37;
659509 - difference de paiement 509;68,16;
705201 - RETROCESSION MAKOUL;;205,00
708000 - Quote-part ristourne médecins;;80.822,32
740999 - RISTOURNE APPOINTEMENTS;;16,74
741200 - RETROCESSION Roman Pais;;1.900,00
741204 - RETROCESSION ACCOUSTIQUE LEROY;;910,57
759000 - Différences de paiement;;0,68
759216 - difference de paiement mut216;;161,30
759315 - difference de paiement 315;;316,59
759317 - difference de paiement 317;;3,66
Résultats;270,24;
Total: Compte de résultats;85.053,26;85.053,26
