580002 - TRFT CAISSE VERS BQUE;1.221,89;
Résultats;;
Résultats (Périodes: 1 - 1);3.429,38;
Résultats (Année sélectionnée / Période);1.116,23;
Total: Résultats;4.545,61;
Total: Bilan;654.049,74;654.049,74
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;436,96;
601824 - CONSOMMABLE DENTAIRE;2.566,80;
601826 - CONSOMMABLE DIV MEDICAUX;315,07;
601831 - ACHAT PROTHESES DENTAIRES;972,38;
601834 - ACHAT PETITE CHIRURGIE;181,00;
602000 - Service médecin;37.161,73;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610200 - Electricité;463,08;
610212 - GAZ;1.239,41;
610300 - Assurance incendie;1.566,66;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611305 - LOYER EMG MEDELEC;493,97;
611400 - Ent. et rép. matériel et machines;147,26;
611401 - ENTRETIEN DENTISTERIE;693,33;
611402 - ENTRETIEN RADIO Y;423,50;
611404 - Securité alarme entretien;371,71;
612000 - Téléphone;110,36;
612003 - FRAIS MEDIBRIDGE;32,99;
612010 - GSM/Mobilophone;180,93;
612100 - Frais postaux;409,55;
612150 - SECRETARIAT SOCIAL + TVA;211,88;
612220 - Frais informatiques - entretien;60,50;
612261 - FOUR INFORMATIQUE CARTOUCHES;748,89;
616100 - Rbt frais de déplacement;273,19;
620200 - Rémunérations employés;8.531,61;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.801,72;
620221 - Rém. employés: prov. péc. vac. (+);1.605,00;
621009 - Reduction Cotisations Sociales;;464,04
623002 - Remb frais de déplacement légaux;167,41;
633999 - DOTATION AMORTISSEMENT;5.000,00;
652000 - MOINS VALUE SUR ACTIONS;60,75;
657100 - Frais bancaires;1,05;
657103 - DEXIA FRAIS EXPED BANCAIRE;6,71;
657109 - FR BAKSYS ET THALES;148,77;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,08;
659000 - Différence de paiement;19,68;
659306 - difference de paiement mut 306;1,60;
659315 - différence de paiement mut 315;7,33;
659409 - différence de paiement mut409;12,12;
659509 - difference de paiement 509;0,63;
659527 - difference de paiement mut527;142,92;
707001 - TICKET MODERATEUR;;1.172,58
708000 - Quote-part ristourne médecins;;67.722,85
740999 - RISTOURNE APPOINTEMENTS;;342,11
741100 - RETROCESSION AXL SPRL;;127,36
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.824,31
752000 - pluss value réalisée sur actions;2.370,04;
759000 - Différences de paiement;;0,02
759900 - CORRECTION;;181,28
764000 - BONIS HORS PERIODE;;113,15
Résultats;;1.116,23
Total: Compte de résultats;74.799,18;74.799,18
