416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;2.117,24
422120 - C.T. Dexia 78000;;7.605,94
440000 - Fournisseurs;;95.986,79
441015 - LOYER A PAYER 10 DG 20;;12.300,00
444000 - Factures à recevoir;;217,21
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;3.080,47
456200 - Prov. péc. vac.: employés;;19.337,13
499999 - Compte attente;;4.953,28
510201 - Action Aldrin Ressources;2.505,09;
510203 - ETF cac 40;;559,63
510204 - Action Stillwater;3.039,75;
510205 - Action Mac Do;3.599,95;
510206 - Fonds Biotechnology;6.159,50;
510207 - Action FMC Corp;3.940,55;
510208 - Junior Gold mine;3.045,52;
532200 - TERME DEXIA 088-82 +1 MOIS;299,31;
550012 - Proshare trust qqq dis;5.560,84;
550055 - livret orange ing;167,02;
550200 - DEXIA 777-07;34.889,49;
550300 - C/C ING 363-0031142-45;8.125,47;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
580001 - TRFT BQUE A BQUE;;3.065,00
580002 - TRFT CAISSE VERS BQUE;;1.350,00
Résultats;;
Résultats (Périodes: 1 - 3);;6.794,58
Résultats (Année sélectionnée / Période);;2.340,94
Total: Résultats;;9.135,52
Total: Bilan;762.129,47;762.129,47
;;
Compte de résultats;;
601700 - CONSOMMATION PETIT OUTILLAGE;12,25;
601821 - CONSOM MEDICAL ALPHA;189,22;
601822 - CONSOMMABLE RADIO;;133,42
601824 - CONSOMMABLE DENTAIRE;361,97;
601826 - CONSOMMABLE DIV MEDICAUX;614,30;
601831 - ACHAT PROTHESES DENTAIRES;339,20;
601833 - CONSOMMABLE PNEUMO;89,72;
602000 - Service médecin;40.932,19;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610110 - Produits d'entretien;286,00;
610200 - Electricité;450,30;
610210 - Chauffage;515,63;
610300 - Assurance incendie;;2.075,00
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.100,00;
611111 - ENTRETIEN CONTAINER DECHET;132,13;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;212,65;
612000 - Téléphone;114,41;
612001 - TEL VERSATEL-MOBISTAR;157,63;
612004 - Location Téléphone Global Concept;526,35;
612150 - SECRETARIAT SOCIAL + TVA;205,58;
612240 - Frais informatiques - location;1.026,00;
612400 - Fournitures de bureau;307,54;
613033 - FRAIS CECODI;97,52;
613300 - Publications légales;154,00;
614701 - FRAIS DE CHAPELLE;24,30;
615100 - Catalogues et imprimés livres;83,02;
616100 - Rbt frais de déplacement;136,56;
620200 - Rémunérations employés;6.947,13;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.387,47;
620221 - Rém. employés: prov. péc. vac. (+);1.346,00;
621009 - Reduction Cotisations Sociales;;265,10
623200 - Frais de cantine;94,12;
633999 - DOTATION AMORTISSEMENT;5.000,00;
650009 - Int dexia 78000€;264,03;
650011 - INTERETS DEXIA;;8,90
652000 - MOINS VALUE SUR ACTIONS;608,47;
657000 - Remises accordées aux clients;;0,02
657100 - Frais bancaires;11,29;
657104 - FR GEST DEXIA CREDIT PROF;12,00;
657106 - FRAIS CREDIT CAISSE DEXIA;72,19;
657109 - FR BAKSYS ET THALES;159,72;
659000 - Différence de paiement;178,87;
659129 - difference de paiement mut129;338,76;
659216 - difference de paiement 216;116,18;
659232 - Différence paiement mut 232;0,10;
659315 - différence de paiement mut 315;278,51;
659316 - différence de paiement mut 316;36,67;
659409 - différence de paiement mut409;3,66;
659527 - difference de paiement mut527;352,12;
670012 - PREC MOBILIER DEXIA;6,20;
705201 - RETROCESSION MAKOUL;;205,00
708000 - Quote-part ristourne médecins;;67.678,66
740999 - RISTOURNE APPOINTEMENTS;;18,37
741100 - RETROCESSION AXL SPRL;;127,36
741200 - RETROCESSION Roman Pais;;1.576,24
751220 - INT BRUT DEXIA;;29,51
752000 - pluss value réalisée sur actions;;88,65
757000 - Remises obtenues des fourn.;0,30;
759135 - difference de paiement mut135;;4,96
759305 - DIFF PAIEMENT 305;;98,82
759409 - difference de paiement mut409;;70,04
759527 - difference de paiement mut527;;307,04
764000 - BONIS HORS PERIODE;;163,58
765000 - AUTRES PRODUITS EXCEPTIONNELS;;121,86
Résultats;2.340,94;
Total: Compte de résultats;72.972,53;72.972,53
