610112 - SAC POUBELLE - PROD NETTOYAGE;103,30;
610200 - Electricité;926,16;
610211 - MAZOUT CHAUFFAGE;856,32;
610212 - GAZ;1.082,84;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611305 - LOYER EMG MEDELEC;493,97;
611400 - Ent. et rép. matériel et machines;116,55;
611401 - ENTRETIEN DENTISTERIE;307,46;
611402 - ENTRETIEN RADIO Y;369,88;
612000 - Téléphone;174,41;
612001 - TEL VERSATEL-MOBISTAR;88,28;
612002 - TEL GSM;129,24;
612003 - FRAIS MEDIBRIDGE;63,16;
612100 - Frais postaux;757,24;
612150 - SECRETARIAT SOCIAL + TVA;397,01;
612231 - informatique exact on line;610,46;
612240 - Frais informatiques - location;726,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;1.176,79;
612263 - ACHAT DOSSIERS MEDICAUX;500,94;
613140 - Assurance-crédit;300,00;
613163 - ASSURANCE DAS;47,73;
613165 - ASSUR RESP OBJECTIVE;37,59;
613169 - ASSURANCE RC PROTECTION JURIDIQUE;35,51;
613214 - HONOR REV GEORGES EVERAERT;653,40;
613223 - FRAIS COTISATION GESTION GROUPES;323,92;
615600 - Frais de restaurant - Belgique;94,00;
616100 - Rbt frais de déplacement;570,29;
620200 - Rémunérations employés;8.531,61;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.801,81;
620221 - Rém. employés: prov. péc. vac. (+);1.605,00;
622210 - ASSURANCE ACCIDENT DU TRAVAIL;231,99;
623002 - Remb frais de déplacement légaux;;931,41
623200 - Frais de cantine;176,70;
633999 - DOTATION AMORTISSEMENT;5.000,00;
650031 - DEXIA INT RENTING 13377;27,79;
657101 - DROIT TIMBRE DEXIA;1,01;
657103 - DEXIA FRAIS EXPED BANCAIRE;10,45;
657109 - FR BAKSYS ET THALES;135,08;
659000 - Différence de paiement;7.435,18;
659111 - Difference paiement mut 111;12,69;
659129 - difference de paiement mut129;3,32;
659315 - différence de paiement mut 315;237,51;
659409 - différence de paiement mut409;4,63;
659413 - diff paiement mut 413;0,85;
659509 - difference de paiement 509;66,80;
659527 - difference de paiement mut527;467,21;
659605 - DIFF PAIEMENT MUT 605;1,14;
659950 - diff mut 950;4,02;
707001 - TICKET MODERATEUR;;69,00
708000 - Quote-part ristourne médecins;;78.240,49
740999 - RISTOURNE APPOINTEMENTS;;394,74
741100 - RETROCESSION AXL SPRL;;95,52
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.872,58
749000 - Produits divers;;180,55
757000 - Remises obtenues des fourn.;;7.573,01
759000 - Différences de paiement;;4,32
759216 - difference de paiement mut216;;1,63
759315 - difference de paiement 315;;28,76
759509 - difference de paiement mut509;;11,19
759605 - difference de paiement mut605;;23,98
Résultats;1.184,37;
Total: Compte de résultats;91.198,35;91.198,35
