422110 - Dettes Leasing Global Concept;;1.579,05
440000 - Fournisseurs;;90.388,22
441015 - LOYER A PAYER 10 DG 20;;21.000,00
455000 - Rémunérations à payer;;8.765,62
456200 - Prov. péc. vac.: employés;;19.405,56
491000 - Produits acquis;317,78;
499259 - TVA déductible;;0,51
510010 - ACTION GOLD BULLION NOTES 2004 CAP;3.425,85;
510011 - ACTION BEAR CAC 40;91,49;
532200 - TERME DEXIA 088-82 +1 MOIS;30.186,15;
550055 - livret orange ing;71,02;
550200 - DEXIA 777-07;67.538,68;
550300 - C/C ING 363-0031142-45;6.199,30;
550401 - ING BUS A/C 363-45;4,63;
550501 - SAXO BANQUE - PARIS;9.000,00;
570001 - Caisse;1.335,42;
580001 - TRFT BQUE A BQUE;;31.710,69
580002 - TRFT CAISSE VERS BQUE;1.029,83;
580003 - TRFT BANKSYS;;1.817,87
580900 - Compte intermédiare financier;;757,65
Résultats;;
Résultats (Périodes: 1 - 6);15.307,54;
Résultats (Année sélectionnée / Période);5.239,48;
Total: Résultats;20.547,02;
Total: Bilan;774.821,85;774.821,85
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;19,30;
601824 - CONSOMMABLE DENTAIRE;241,52;
601826 - CONSOMMABLE DIV MEDICAUX;184,95;
601831 - ACHAT PROTHESES DENTAIRES;220,77;
602000 - Service médecin;36.070,90;
602802 - Honoraires Cornez VanDamma;200,00;
602804 - Dr Caudron;250,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610200 - Electricité;874,68;
610212 - GAZ;110,50;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;127,58;
611305 - LOYER EMG MEDELEC;493,97;
611400 - Ent. et rép. matériel et machines;594,11;
611405 - Tecni test;468,64;
611420 - MINOLTA CONTRAT REPARATION;149,80;
612000 - Téléphone;278,43;
612001 - TEL VERSATEL-MOBISTAR;146,64;
612004 - Location Téléphone Global Concept;526,35;
612100 - Frais postaux;398,82;
612150 - SECRETARIAT SOCIAL + TVA;171,14;
612220 - Frais informatiques - entretien;74,31;
612240 - Frais informatiques - location;726,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;207,86;
613222 - HONORAIRE ART DU SOIN;525,00;
614701 - FRAIS DE CHAPELLE;11,80;
616100 - Rbt frais de déplacement;295,86;
620200 - Rémunérations employés;9.268,18;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;3.072,43;
620221 - Rém. employés: prov. péc. vac. (+);1.605,00;
621009 - Reduction Cotisations Sociales;;226,66
623200 - Frais de cantine;100,22;
633999 - DOTATION AMORTISSEMENT;5.000,00;
650011 - INTERETS DEXIA;1,01;
650012 - INT ING V;0,15;
650031 - DEXIA INT RENTING 13377;25,63;
657100 - Frais bancaires;1,01;
657101 - DROIT TIMBRE DEXIA;0,15;
657102 - COMMISSION RESERVATION DEXIA;25,27;
657103 - DEXIA FRAIS EXPED BANCAIRE;9,38;
657106 - FRAIS CREDIT CAISSE DEXIA;33,00;
657109 - FR BAKSYS ET THALES;303,86;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,29;
659216 - difference de paiement 216;2,64;
659232 - Différence paiement mut 232;1,55;
659315 - différence de paiement mut 315;179,65;
659409 - différence de paiement mut409;89,95;
659527 - difference de paiement mut527;260,05;
659950 - diff mut 950;1,37;
670012 - PREC MOBILIER DEXIA;1,84;
670013 - PREC MOBILIER ING;0,86;
707001 - TICKET MODERATEUR;4.158,69;
708000 - Quote-part ristourne médecins;;62.085,26
740999 - RISTOURNE APPOINTEMENTS;;99,93
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.019,52
751219 - INT BRUT ING;;16,78
751220 - INT BRUT DEXIA;;12,29
759128 - difference de paiement mut 128;;20,65
759129 - difference de paiement mut129;;16,28
759216 - difference de paiement mut216;;1,35
759314 - difference de paiement 314;;3,18
759316 - Différence de paiement mut316;;163,27
759413 - difference de paiement mut413;;1,55
759527 - difference de paiement mut527;;1.205,27
Résultats;;5.239,48
Total: Compte de résultats;71.846,72;71.846,72
