611305 - LOYER EMG MEDELEC;496,97;
611400 - Ent. et rép. matériel et machines;43,61;
611403 - ENTRETIEN INSTAL ELECTRIQUE;252,55;
611420 - MINOLTA CONTRAT REPARATION;149,80;
612000 - Téléphone;110,36;
612001 - TEL VERSATEL-MOBISTAR;84,11;
612003 - FRAIS MEDIBRIDGE;141,70;
612004 - Location Téléphone Global Concept;526,35;
612100 - Frais postaux;861,80;
612150 - SECRETARIAT SOCIAL + TVA;214,34;
612220 - Frais informatiques - entretien;726,00;
612231 - informatique exact on line;239,58;
612261 - FOUR INFORMATIQUE CARTOUCHES;400,57;
612400 - Fournitures de bureau;797,92;
613033 - FRAIS CECODI;97,52;
613034 - ATTESTATION DE SOINS - IMPRIME;702,25;
613150 - Assurance responsabilité civile;195,00;
613212 - Honoraires experts-comptables;359,98;
615301 - PUBLICITE;601,60;
615600 - Frais de restaurant - Belgique;73,40;
615800 - Dons et libéralités;25,00;
616100 - Rbt frais de déplacement;386,90;
620200 - Rémunérations employés;8.309,83;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.729,80;
620221 - Rém. employés: prov. péc. vac. (+);1.605,00;
621009 - Reduction Cotisations Sociales;;360,49
623002 - Remb frais de déplacement légaux;62,16;
623200 - Frais de cantine;53,29;
633999 - DOTATION AMORTISSEMENT;5.000,00;
640200 - Taxes communales et provinciales;205,00;
650011 - INTERETS DEXIA;26,43;
657000 - Remises accordées aux clients;;0,94
657100 - Frais bancaires;0,25;
657104 - FR GEST DEXIA CREDIT PROF;21,00;
657109 - FR BAKSYS ET THALES;468,69;
657112 - DEXIA FRAIS TENUE DE COMPTE;1,01;
659000 - Différence de paiement;;0,62
659129 - difference de paiement mut129;44,08;
659216 - difference de paiement 216;44,39;
659315 - différence de paiement mut 315;320,00;
659509 - difference de paiement 509;1,11;
659527 - difference de paiement mut527;203,43;
659605 - DIFF PAIEMENT MUT 605;;0,30
659950 - diff mut 950;0,57;
670013 - PREC MOBILIER ING;1,33;
708000 - Quote-part ristourne médecins;;63.243,99
740999 - RISTOURNE APPOINTEMENTS;;379,48
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.720,18
751219 - INT BRUT ING;;8,88
757000 - Remises obtenues des fourn.;;5,46
758000 - ESCOMPTES OBTENUS;4,03;
759000 - Différences de paiement;;892,47
759315 - difference de paiement 315;;151,48
759900 - CORRECTION;749,46;
759950 - difference de paiement mut950;;11,44
Résultats;;11.096,51
Total: Compte de résultats;79.607,49;79.607,49
