416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;2.928,07
422120 - C.T. Dexia 78000;;9.238,03
440000 - Fournisseurs;;86.334,53
441015 - LOYER A PAYER 10 DG 20;;6.100,00
444000 - Factures à recevoir;;217,21
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;200,00;
456200 - Prov. péc. vac.: employés;;19.242,52
491003 - MEDECIN A VENTILLER;3,00;
510010 - ACTION GOLD BULLION NOTES 2004 CAP;2.954,62;
510029 - turbo silver bear;3.227,04;
510201 - Action Aldrin Ressources;2.505,09;
510203 - ETF cac 40;;3.912,46
510204 - Action Stillwater;3.039,75;
510220 - turbo cuivre;199,98;
532200 - TERME DEXIA 088-82 +1 MOIS;14.276,00;
550012 - Proshare trust qqq dis;2.540,48;
550055 - livret orange ing;167,02;
550200 - DEXIA 777-07;45.833,80;
550300 - C/C ING 363-0031142-45;5.820,68;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
580001 - TRFT BQUE A BQUE;;10.621,00
580002 - TRFT CAISSE VERS BQUE;;1.540,00
580003 - TRFT BANKSYS;;2.648,69
Résultats;;
Résultats (Périodes: 1 - 1);;1.235,99
Résultats (Année sélectionnée / Période);1.383,38;
Total: Résultats;147,39;
Total: Bilan;735.414,77;735.414,77
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601824 - CONSOMMABLE DENTAIRE;822,94;
601831 - ACHAT PROTHESES DENTAIRES;1.184,02;
602000 - Service médecin;37.238,18;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610100 - Ent. et rép. terrains et constructions;6,75;
610200 - Electricité;437,34;
610211 - MAZOUT CHAUFFAGE;959,55;
610400 - Frais de sécurité;382,17;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.100,00;
611111 - ENTRETIEN CONTAINER DECHET;132,13;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;488,11;
612000 - Téléphone;114,41;
612001 - TEL VERSATEL-MOBISTAR;128,37;
612100 - Frais postaux;339,45;
612150 - SECRETARIAT SOCIAL + TVA;203,55;
612240 - Frais informatiques - location;1.752,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;36,63;
612400 - Fournitures de bureau;253,99;
612600 - Frais de doc. (abonnements, etc.);39,00;
613315 - Honoraire Haenecourt - Meritus;500,00;
616100 - Rbt frais de déplacement;583,79;
620200 - Rémunérations employés;7.517,51;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.471,76;
620221 - Rém. employés: prov. péc. vac. (+);1.419,00;
621009 - Reduction Cotisations Sociales;;479,06
633999 - DOTATION AMORTISSEMENT;5.000,00;
640140 - TVA non recup. Leasing;67,34;
650009 - Int dexia 78000€;1.102,08;
650020 - Intérêts de leasing: autres;88,73;
657000 - Remises accordées aux clients;;0,01
657100 - Frais bancaires;1,01;
657101 - DROIT TIMBRE DEXIA;3,13;
657103 - DEXIA FRAIS EXPED BANCAIRE;8,45;
657109 - FR BAKSYS ET THALES;245,86;
659000 - Différence de paiement;1.661,95;
659129 - difference de paiement mut129;205,50;
659135 - Difference paiement mut 135;4,96;
659216 - difference de paiement 216;5,16;
659315 - différence de paiement mut 315;;232,97
659316 - différence de paiement mut 316;11,81;
659409 - différence de paiement mut409;57,62;
659413 - diff paiement mut 413;2,64;
659509 - difference de paiement 509;58,56;
659527 - difference de paiement mut527;453,23;
705201 - RETROCESSION MAKOUL;;205,00
707001 - TICKET MODERATEUR;;1.053,22
708000 - Quote-part ristourne médecins;;27.830,54
708100 - HONORAIRES PAYES;;36.959,06
740999 - RISTOURNE APPOINTEMENTS;;18,93
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.543,83
759000 - Différences de paiement;;0,01
Résultats;;1.383,38
Total: Compte de résultats;71.441,26;71.441,26
