441015 - LOYER A PAYER 10 DG 20;;24.000,00
455000 - Rémunérations à payer;;5.119,36
456200 - Prov. péc. vac.: employés;;20.764,56
491000 - Produits acquis;317,78;
491003 - MEDECIN A VENTILLER;30,00;
499259 - TVA déductible;;0,51
510010 - ACTION GOLD BULLION NOTES 2004 CAP;;217,72
510011 - ACTION BEAR CAC 40;91,49;
532200 - TERME DEXIA 088-82 +1 MOIS;186,15;
550055 - livret orange ing;71,02;
550200 - DEXIA 777-07;45.336,49;
550300 - C/C ING 363-0031142-45;1.043,32;
550401 - ING BUS A/C 363-45;4,63;
570001 - Caisse;1.335,42;
580001 - TRFT BQUE A BQUE;4.001,23;
580002 - TRFT CAISSE VERS BQUE;1.029,83;
580900 - Compte intermédiare financier;;757,65
Résultats;;
Résultats (Périodes: 1 - 7);20.547,02;
Résultats (Année sélectionnée / Période);;21.704,10
Total: Résultats;;1.157,08
Total: Bilan;696.042,07;696.042,07
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;118,61;
601822 - CONSOMMABLE RADIO;190,73;
601824 - CONSOMMABLE DENTAIRE;771,06;
601826 - CONSOMMABLE DIV MEDICAUX;263,45;
601830 - ACHAT MED EN PHAMACIE;868,69;
601831 - ACHAT PROTHESES DENTAIRES;76,86;
602000 - Service médecin;34.649,58;
602800 - HONORAIRE ART DE SOIGNER;262,50;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610200 - Electricité;437,34;
610212 - GAZ;258,15;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;127,58;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;67,16;
611402 - ENTRETIEN RADIO Y;671,55;
611405 - Tecni test;46,32;
611420 - MINOLTA CONTRAT REPARATION;149,80;
612000 - Téléphone;110,84;
612003 - FRAIS MEDIBRIDGE;31,58;
612100 - Frais postaux;1.365,34;
612150 - SECRETARIAT SOCIAL + TVA;194,30;
612231 - informatique exact on line;62,32;
612240 - Frais informatiques - location;726,00;
612400 - Fournitures de bureau;720,98;
613163 - ASSURANCE DAS;544,00;
613170 - ASSURANCE INSTAL ELECTR ET ELECTRONIQUE;171,78;
613300 - Publications légales;143,57;
616100 - Rbt frais de déplacement;320,62;
620200 - Rémunérations employés;7.259,59;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.406,49;
620221 - Rém. employés: prov. péc. vac. (+);1.359,00;
621009 - Reduction Cotisations Sociales;;630,06
633999 - DOTATION AMORTISSEMENT;5.000,00;
641000 - Moins value s/ réalisation actif corporel;746,63;
650001 - INTER ET COMMISSION;125,00;
652000 - MOINS VALUE SUR ACTIONS;1.288,39;
657000 - Remises accordées aux clients;0,24;
657103 - DEXIA FRAIS EXPED BANCAIRE;8,16;
657109 - FR BAKSYS ET THALES;227,41;
657110 - FRAIS GESTION CCP;0,21;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,08;
659111 - Difference paiement mut 111;0,84;
659413 - diff paiement mut 413;64,68;
707001 - TICKET MODERATEUR;;1.181,16
708000 - Quote-part ristourne médecins;;61.189,13
720000 - Production Immobilisee;;22.094,00
740999 - RISTOURNE APPOINTEMENTS;;73,22
741200 - RETROCESSION Roman Pais;;1.735,25
757000 - Remises obtenues des fourn.;0,23;
759129 - difference de paiement mut129;;288,84
759216 - difference de paiement mut216;;133,35
759315 - difference de paiement 315;;919,44
759316 - Différence de paiement mut316;;1,55
759509 - difference de paiement mut509;;2,35
759527 - difference de paiement mut527;;122,99
Résultats;21.704,10;
Total: Compte de résultats;88.371,34;88.371,34
