Résultats (Année sélectionnée / Période);;5.754,91
Total: Résultats;;9.985,58
Total: Bilan;717.759,56;717.759,56
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;61,27;
601824 - CONSOMMABLE DENTAIRE;285,72;
601830 - ACHAT MED EN PHAMACIE;453,89;
601831 - ACHAT PROTHESES DENTAIRES;636,35;
601832 - CONSOMMABLE CARDIO RADIO /SONY;47,97;
602000 - Service médecin;37.233,21;
606000 - Frais de transport;485,76;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610113 - DESINFECTION;116,00;
610200 - Electricité;874,68;
610212 - GAZ;306,32;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;121,86;
611403 - ENTRETIEN INSTAL ELECTRIQUE;250,23;
611420 - MINOLTA CONTRAT REPARATION;149,80;
612000 - Téléphone;221,68;
612001 - TEL VERSATEL-MOBISTAR;105,47;
612002 - TEL GSM;26,78;
612004 - Location Téléphone Global Concept;526,35;
612100 - Frais postaux;615,14;
612150 - SECRETARIAT SOCIAL + TVA;194,66;
612240 - Frais informatiques - location;826,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;289,31;
612400 - Fournitures de bureau;506,62;
613034 - ATTESTATION DE SOINS - IMPRIME;296,80;
613210 - Honoraires avocats Ronval;700,00;
616100 - Rbt frais de déplacement;205,37;
620200 - Rémunérations employés;7.311,54;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.409,16;
620209 - REDUCTEUR APPOINTEMENT;;2.976,17
620221 - Rém. employés: prov. péc. vac. (+);1.359,00;
621009 - Reduction Cotisations Sociales;;269,73
623500 - MEDECINE INTERENTREPRISE;50,39;
633999 - DOTATION AMORTISSEMENT;5.000,00;
640220 - Taxes sur personnel en service;67,74;
650011 - INTERETS DEXIA;;10,95
650013 - INT FORTIS MAMO 271-35;90,87;
657000 - Remises accordées aux clients;0,01;
657102 - COMMISSION RESERVATION DEXIA;35,55;
657103 - DEXIA FRAIS EXPED BANCAIRE;7,93;
657106 - FRAIS CREDIT CAISSE DEXIA;;221,09
657109 - FR BAKSYS ET THALES;309,63;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,29;
659129 - difference de paiement mut129;514,99;
659135 - Difference paiement mut 135;0,10;
659315 - différence de paiement mut 315;247,95;
659527 - difference de paiement mut527;182,33;
707001 - TICKET MODERATEUR;;111,44
708000 - Quote-part ristourne médecins;;28.639,74
708100 - HONORAIRES PAYES;;37.471,02
740999 - RISTOURNE APPOINTEMENTS;;18,45
741200 - RETROCESSION Roman Pais;;1.693,77
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.058,41
757000 - Remises obtenues des fourn.;1,00;
759216 - difference de paiement mut216;;31,43
759314 - difference de paiement 314;;99,23
759315 - difference de paiement 315;;1.100,81
759413 - difference de paiement mut413;;0,08
759509 - difference de paiement mut509;;3,63
759950 - difference de paiement mut950;;4,26
Résultats;5.754,91;
Total: Compte de résultats;73.710,21;73.710,21
