416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;2.537,78
422120 - C.T. Dexia 78000;;8.443,99
440000 - Fournisseurs;;99.728,68
441015 - LOYER A PAYER 10 DG 20;;9.200,00
444000 - Factures à recevoir;;217,21
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;5.274,28
456200 - Prov. péc. vac.: employés;;17.991,13
510010 - ACTION GOLD BULLION NOTES 2004 CAP;294,55;
510029 - turbo silver bear;113,94;
510201 - Action Aldrin Ressources;2.505,09;
510202 - Pro share crude oil;3.079,52;
510203 - ETF cac 40;;361,65
510204 - Action Stillwater;3.039,75;
510205 - Action Mac Do;3.599,95;
510206 - Fonds Biotechnology;3.061,52;
510220 - turbo cuivre;199,98;
532200 - TERME DEXIA 088-82 +1 MOIS;14.276,00;
550012 - Proshare trust qqq dis;2.540,48;
550055 - livret orange ing;167,02;
550200 - DEXIA 777-07;49.907,09;
550300 - C/C ING 363-0031142-45;6.887,23;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
580001 - TRFT BQUE A BQUE;;24.621,00
580002 - TRFT CAISSE VERS BQUE;;1.542,53
580003 - TRFT BANKSYS;;2.648,69
Résultats;;
Résultats (Périodes: 1 - 2);147,39;
Résultats (Année sélectionnée / Période);;6.941,97
Total: Résultats;;6.794,58
Total: Bilan;776.782,78;776.782,78
;;
Compte de résultats;;
601700 - CONSOMMATION PETIT OUTILLAGE;49,45;
601800 - CONSOM OXYGENE-ACETYLENE;365,48;
601821 - CONSOM MEDICAL ALPHA;167,11;
601822 - CONSOMMABLE RADIO;2.130,65;
601824 - CONSOMMABLE DENTAIRE;1.301,93;
601826 - CONSOMMABLE DIV MEDICAUX;962,60;
601831 - ACHAT PROTHESES DENTAIRES;1.145,33;
602000 - Service médecin;49.948,09;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610111 - PRODUIT DE LESSIVE;15,00;
610200 - Electricité;204,04;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.100,00;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;247,09;
611402 - ENTRETIEN RADIO Y;717,87;
612000 - Téléphone;114,41;
612001 - TEL VERSATEL-MOBISTAR;143,90;
612003 - FRAIS MEDIBRIDGE;13,33;
612100 - Frais postaux;562,60;
612150 - SECRETARIAT SOCIAL + TVA;225,78;
612240 - Frais informatiques - location;1.752,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;279,55;
612400 - Fournitures de bureau;320,30;
613034 - ATTESTATION DE SOINS - IMPRIME;444,20;
613150 - Assurance responsabilité civile;300,00;
613166 - ASSURANCE TALISMAN;320,51;
613215 - Honoraires conseillers fiscaux;1.575,52;
614700 - FRAIS DE BONNE POLITIQUE;109,80;
614701 - FRAIS DE CHAPELLE;14,75;
616100 - Rbt frais de déplacement;368,28;
620200 - Rémunérations employés;6.639,34;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.182,99;
620221 - Rém. employés: prov. péc. vac. (+);1.250,00;
621009 - Reduction Cotisations Sociales;;448,90
623200 - Frais de cantine;360,37;
623500 - MEDECINE INTERENTREPRISE;602,78;
633999 - DOTATION AMORTISSEMENT;5.000,00;
650009 - Int dexia 78000€;308,04;
650011 - INTERETS DEXIA;11,94;
650012 - INT ING V;87,33;
657000 - Remises accordées aux clients;;18,40
657109 - FR BAKSYS ET THALES;146,28;
659216 - difference de paiement 216;;42,10
659315 - différence de paiement mut 315;3,52;
659509 - difference de paiement 509;43,03;
659527 - difference de paiement mut527;216,04;
659950 - diff mut 950;;0,01
705201 - RETROCESSION MAKOUL;;205,00
708000 - Quote-part ristourne médecins;;89.777,55
740999 - RISTOURNE APPOINTEMENTS;;16,78
741100 - RETROCESSION AXL SPRL;;95,52
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;703,02
Résultats;6.941,97;
Total: Compte de résultats;93.042,53;93.042,53
