269999 - AMORTISSEMENT PRECISIONEL;;50.000,00
288101 - Caution SWDE;371,84;
288301 - Provision ONSS;2.839,05;
400000 - Clients;62.353,23;
416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;638,79
422120 - C.T. Dexia 78000;;2.514,26
422121 - C.T. ING 15.000€;;613,68
440000 - Fournisseurs;;96.216,82
441015 - LOYER A PAYER 10 DG 20;;30.900,00
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;9.649,68
456200 - Prov. péc. vac.: employés;;14.501,73
532200 - TERME DEXIA 088-82 +1 MOIS;17,78;
550055 - livret orange ing;201,13;
550200 - DEXIA 777-07;19.661,70;
550250 - Belfius 0882 3177;1.005,74;
550300 - C/C ING 363-0031142-45;1.589,16;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
570002 - coffre fort;8.333,03;
580001 - TRFT BQUE A BQUE;7.000,65;
580002 - TRFT CAISSE VERS BQUE;;800,00
580003 - TRFT BANKSYS;;2.955,17
Résultats;;
Résultats (Périodes: 1 - 9);853,58;
Résultats (Année sélectionnée / Période);9.934,55;
Total: Résultats;10.788,13;
Total: Bilan;746.793,82;746.793,82
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601822 - CONSOMMABLE RADIO;747,50;
601824 - CONSOMMABLE DENTAIRE;1.678,84;
601826 - CONSOMMABLE DIV MEDICAUX;1.185,82;
601830 - ACHAT MED EN PHAMACIE;933,77;
601831 - ACHAT PROTHESES DENTAIRES;1.545,03;
602000 - Service médecin;43.604,72;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610110 - Produits d'entretien;9,25;
610112 - SAC POUBELLE - PROD NETTOYAGE;35,22;
610200 - Electricité;450,30;
610212 - GAZ;45,56;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.100,00;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;525,08;
611404 - Securité alarme entretien;7,50;
611405 - Tecni test;1.179,85;
611420 - MINOLTA CONTRAT REPARATION;149,80;
612000 - Téléphone;55,37;
612001 - TEL VERSATEL-MOBISTAR;112,14;
612004 - Location Téléphone Global Concept;526,35;
612100 - Frais postaux;495,40;
612150 - SECRETARIAT SOCIAL + TVA;375,54;
612231 - informatique exact on line;249,28;
612240 - Frais informatiques - location;726,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;343,36;
613034 - ATTESTATION DE SOINS - IMPRIME;;602,20
613215 - Honoraires conseillers fiscaux;;76,52
615100 - Catalogues et imprimés livres;19,00;
616100 - Rbt frais de déplacement;428,66;
620200 - Rémunérations employés;17.571,47;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;7.206,35;
620221 - Rém. employés: prov. péc. vac. (+);1.348,00;
621009 - Reduction Cotisations Sociales;;383,02
623500 - MEDECINE INTERENTREPRISE;;452,08
633999 - DOTATION AMORTISSEMENT;5.000,00;
640140 - TVA non recup. Leasing;67,74;
650011 - INTERETS DEXIA;12,88;
650014 - INT ING 15.000€;71,78;
650020 - Intérêts de leasing: autres;75,25;
657000 - Remises accordées aux clients;0,54;
657009 - ING frais crédit caisse;88,01;
657101 - DROIT TIMBRE DEXIA;0,15;
657102 - COMMISSION RESERVATION DEXIA;46,56;
657109 - FR BAKSYS ET THALES;320,13;
659000 - Différence de paiement;0,06;
659129 - difference de paiement mut129;15,12;
659315 - différence de paiement mut 315;27,14;
659527 - difference de paiement mut527;308,19;
670012 - PREC MOBILIER DEXIA;1,52;
670014 - PRECOMPTE MOBILIER TERME DEXIA;2,00;
708000 - Quote-part ristourne médecins;;75.657,47
740999 - RISTOURNE APPOINTEMENTS;;657,36
741200 - RETROCESSION Roman Pais;;1.900,00
741204 - RETROCESSION ACCOUSTIQUE LEROY;;1.730,44
749000 - Produits divers;;149,81
751220 - INT BRUT DEXIA;;25,06
759000 - Différences de paiement;;11,06
759129 - difference de paiement mut129;;171,57
759527 - difference de paiement mut527;;868,13
765000 - AUTRES PRODUITS EXCEPTIONNELS;;425,54
Résultats;;9.934,55
Total: Compte de résultats;93.044,81;93.044,81
