251009 - Amort. et réd. val. sur installations. en leas;;8.947,95
288101 - Caution SWDE;371,84;
288301 - Provision ONSS;2.839,05;
291000 - Avance immob du 10 de Grisoeul;6.449,77;
400000 - Clients;43.551,73;
416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;2.126,40
422120 - C.T. Dexia 78000;;10.032,43
422121 - C.T. ING 15.000€;;7.498,94
440000 - Fournisseurs;;86.234,29
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;7.139,33
456200 - Prov. péc. vac.: employés;;7.051,19
532200 - TERME DEXIA 088-82 +1 MOIS;17,78;
550055 - livret orange ing;201,13;
550200 - DEXIA 777-07;15.381,38;
550250 - Belfius 0882 3177;1.005,74;
550300 - C/C ING 363-0031142-45;1.861,05;
550401 - ING BUS A/C 363-45;4,33;
570001 - Caisse;2.332,28;
Résultats;;
Résultats (Périodes: 1 - 11);8.851,82;
Résultats (Année sélectionnée / Période);;13.138,33
Total: Résultats;;4.286,51
Total: Bilan;698.209,33;698.209,33
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;113,01;
601824 - CONSOMMABLE DENTAIRE;881,27;
601826 - CONSOMMABLE DIV MEDICAUX;290,40;
601830 - ACHAT MED EN PHAMACIE;586,94;
601831 - ACHAT PROTHESES DENTAIRES;461,19;
601832 - CONSOMMABLE CARDIO RADIO /SONY;47,97;
602000 - Service médecin;33.190,82;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;;14.664,21
610200 - Electricité;450,30;
610212 - GAZ;830,50;
610220 - Eau;232,99;
611110 - CH LOCATIVE IMMEUBLE(LOYER);;4.000,00
611112 - Entretien Batiment Parking;1.161,30;
611402 - ENTRETIEN RADIO Y;1.381,15;
611405 - Tecni test;166,98;
612000 - Téléphone;150,62;
612001 - TEL VERSATEL-MOBISTAR;138,24;
612004 - Location Téléphone Global Concept;;2.358,75
612100 - Frais postaux;624,78;
612150 - SECRETARIAT SOCIAL + TVA;340,63;
612220 - Frais informatiques - entretien;55,06;
612240 - Frais informatiques - location;1.076,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;115,05;
612310 - Entretien matériel de bureau;7,51;
614701 - FRAIS DE CHAPELLE;50,00;
615301 - PUBLICITE;667,92;
616100 - Rbt frais de déplacement;379,31;
620200 - Rémunérations employés;18.030,62;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;3.308,91;
620221 - Rém. employés: prov. péc. vac. (+);;5.146,75
621009 - Reduction Cotisations Sociales;;792,09
623002 - Remb frais de déplacement légaux;;6.855,15
623200 - Frais de cantine;50,00;
623500 - MEDECINE INTERENTREPRISE;166,83;
630281 - AMORT;57.771,09;
633999 - DOTATION AMORTISSEMENT;;55.000,00
640140 - TVA non recup. Leasing;67,74;
650012 - INT ING V;215,36;
650020 - Intérêts de leasing: autres;71,18;
650060 - Intérêts de retard;17,50;
657000 - Remises accordées aux clients;874,80;
657103 - DEXIA FRAIS EXPED BANCAIRE;11,89;
657109 - FR BAKSYS ET THALES;303,44;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,29;
659000 - Différence de paiement;349,84;
659129 - difference de paiement mut129;76,09;
659409 - différence de paiement mut409;514,60;
659516 - DIFFERENCDE PAIEMENT MUT 659;1,04;
705001 - SOINS INFIRLIER;;1.900,01
708000 - Quote-part ristourne médecins;;59.543,33
708100 - HONORAIRES PAYES;18.950,95;
740999 - RISTOURNE APPOINTEMENTS;;384,72
741200 - RETROCESSION Roman Pais;;1.900,00
741204 - RETROCESSION ACCOUSTIQUE LEROY;;175,75
757000 - Remises obtenues des fourn.;;176,30
759000 - Différences de paiement;;1.530,40
759216 - difference de paiement mut216;;180,07
759232 - DIFF PAIEMENT MUT 232;;0,39
759314 - difference de paiement 314;;191,26
759315 - difference de paiement 315;;1.414,38
759325 - cor mut 325;;3,66
759409 - difference de paiement mut409;;407,17
759527 - difference de paiement mut527;;198,25
765000 - AUTRES PRODUITS EXCEPTIONNELS;;1.028,05
Résultats;13.138,33;
Total: Compte de résultats;157.850,69;157.850,69
