601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;12,08;
601824 - CONSOMMABLE DENTAIRE;487,40;
601826 - CONSOMMABLE DIV MEDICAUX;223,00;
601830 - ACHAT MED EN PHAMACIE;596,27;
601831 - ACHAT PROTHESES DENTAIRES;2.755,50;
601832 - CONSOMMABLE CARDIO RADIO /SONY;47,97;
602000 - Service médecin;33.935,08;
602800 - HONORAIRE ART DE SOIGNER;1.050,00;
602802 - Honoraires Cornez VanDamma;;525,00
610012 - LOYER RENTING DEXIA 24 MOIS;190,49;
610200 - Electricité;947,34;
610220 - Eau;218,58;
611110 - CH LOCATIVE IMMEUBLE(LOYER);5.366,68;
611111 - ENTRETIEN CONTAINER DECHET;255,16;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;245,03;
611405 - Tecni test;292,82;
612000 - Téléphone;170,83;
612001 - TEL VERSATEL-MOBISTAR;118,80;
612004 - Location Téléphone Global Concept;;2.355,63
612100 - Frais postaux;748,61;
612150 - SECRETARIAT SOCIAL + TVA;323,38;
612200 - Frais informatiques - hard & access.;116,79;
612220 - Frais informatiques - entretien;;726,00
612231 - informatique exact on line;186,96;
612240 - Frais informatiques - location;2.638,51;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;154,88;
612400 - Fournitures de bureau;507,11;
613160 - ASSURANCE INCENDIE;1.643,66;
616100 - Rbt frais de déplacement;378,04;
620200 - Rémunérations employés;14.479,84;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;5.410,08;
620209 - REDUCTEUR APPOINTEMENT;2.993,50;
620221 - Rém. employés: prov. péc. vac. (+);;16.671,00
620223 - DOTATION PECULE DE VACANCE;7.612,63;
621009 - Reduction Cotisations Sociales;4.648,43;
621710 - DIVERSES REDUCTIONS;;7.083,40
623002 - Remb frais de déplacement légaux;1.527,03;
630200 - AMORT IMMOBILISATIONS CORPORELLES;60.541,11;
633999 - DOTATION AMORTISSEMENT;;55.000,00
640140 - TVA non recup. Leasing;500,88;
640220 - Taxes sur personnel en service;;67,74
650009 - Int dexia 78000€;638,73;
650011 - INTERETS DEXIA;1,01;
650013 - INT FORTIS MAMO 271-35;;90,87
650020 - Intérêts de leasing: autres;337,61;
650031 - DEXIA INT RENTING 13377;30,77;
652000 - MOINS VALUE SUR ACTIONS;809,19;
657000 - Remises accordées aux clients;0,33;
657101 - DROIT TIMBRE DEXIA;1,01;
657103 - DEXIA FRAIS EXPED BANCAIRE;3,13;
657109 - FR BAKSYS ET THALES;175,80;
659000 - Différence de paiement;;6.928,16
659100 - difference de paiement;0,92;
659111 - Difference paiement mut 111;161,58;
659128 - diff de paiement mut 128;158,62;
659129 - difference de paiement mut129;;500,32
659135 - Difference paiement mut 135;548,64;
659216 - difference de paiement 216;81,61;
659232 - Différence paiement mut 232;0,10;
659306 - difference de paiement mut 306;88,29;
659315 - différence de paiement mut 315;477,05;
659316 - différence de paiement mut 316;31,86;
659409 - différence de paiement mut409;168,54;
659413 - diff paiement mut 413;;18,89
659509 - difference de paiement 509;439,28;
659516 - DIFFERENCDE PAIEMENT MUT 659;;0,68
659527 - difference de paiement mut527;262,17;
659605 - DIFF PAIEMENT MUT 605;2,08;
659950 - diff mut 950;16,67;
670012 - PREC MOBILIER DEXIA;;56,79
670013 - PREC MOBILIER ING;;4,59
693000 - Bénéfice à reporter;6.163,67;
707001 - TICKET MODERATEUR;5.005,24;
708000 - Quote-part ristourne médecins;;31.918,14
708100 - HONORAIRES PAYES;;33.632,29
708200 - RISTOURNE ACCOUSTIQUE M LEROY;;1.300,66
740999 - RISTOURNE APPOINTEMENTS;;2.579,07
741200 - RETROCESSION Roman Pais;;1.735,25
749000 - Produits divers;;637,58
752000 - pluss value réalisée sur actions;;124,90
757000 - Remises obtenues des fourn.;7.374,80;
758000 - ESCOMPTES OBTENUS;;4,03
759000 - Différences de paiement;;106,92
759129 - difference de paiement mut129;;84,76
759216 - difference de paiement mut216;;58,63
759232 - DIFF PAIEMENT MUT 232;;89,59
759306 - DIFFERENCE PAIEMENT MUT 306;;36,35
759315 - difference de paiement 315;;337,41
759316 - Différence de paiement mut316;;20,06
759409 - difference de paiement mut409;35,02;
759413 - difference de paiement mut413;;16,61
759527 - difference de paiement mut527;;242,92
759950 - difference de paiement mut950;;274,54
Résultats;;11.606,63
Total: Compte de résultats;174.835,41;174.835,41
