Total: Bilan;716.382,02;716.382,02
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601822 - CONSOMMABLE RADIO;429,88;
601824 - CONSOMMABLE DENTAIRE;274,01;
601826 - CONSOMMABLE DIV MEDICAUX;1.363,34;
601831 - ACHAT PROTHESES DENTAIRES;119,78;
601832 - CONSOMMABLE CARDIO RADIO /SONY;95,95;
602000 - Service médecin;37.854,43;
602800 - HONORAIRE ART DE SOIGNER;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.360,61;
610100 - Ent. et rép. terrains et constructions;17,73;
610211 - MAZOUT CHAUFFAGE;796,99;
610212 - GAZ;468,70;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;157,06;
611200 - Petit matériel;4,00;
611305 - LOYER EMG MEDELEC;524,22;
611401 - ENTRETIEN DENTISTERIE;234,74;
611409 - Entretien pneumo;229,90;
612001 - TEL VERSATEL-MOBISTAR;116,66;
612003 - FRAIS MEDIBRIDGE;24,91;
612004 - Location Téléphone Global Concept;250,23;
612150 - SECRETARIAT SOCIAL + TVA;194,66;
612261 - FOUR INFORMATIQUE CARTOUCHES;263,63;
612263 - ACHAT DOSSIERS MEDICAUX;257,73;
613034 - ATTESTATION DE SOINS - IMPRIME;296,80;
616100 - Rbt frais de déplacement;339,99;
620200 - Rémunérations employés;7.370,12;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.428,42;
620221 - Rém. employés: prov. péc. vac. (+);1.359,00;
621009 - Reduction Cotisations Sociales;;584,96
633999 - DOTATION AMORTISSEMENT;5.000,00;
640140 - TVA non recup. Leasing;67,74;
650009 - Int dexia 78000€;317,87;
650011 - INTERETS DEXIA;10,55;
650020 - Intérêts de leasing: autres;88,33;
657109 - FR BAKSYS ET THALES;90,00;
657112 - DEXIA FRAIS TENUE DE COMPTE;1,01;
659000 - Différence de paiement;0,97;
659232 - Différence paiement mut 232;0,10;
659315 - différence de paiement mut 315;130,88;
659527 - difference de paiement mut527;394,18;
659950 - diff mut 950;246,53;
707001 - TICKET MODERATEUR;375,43;
708000 - Quote-part ristourne médecins;;29.266,84
708100 - HONORAIRES PAYES;;37.854,43
708200 - RISTOURNE ACCOUSTIQUE M LEROY;;500,75
740999 - RISTOURNE APPOINTEMENTS;;18,59
741200 - RETROCESSION Roman Pais;;300,00
759129 - difference de paiement mut129;;1,85
759216 - difference de paiement mut216;;5,08
759305 - DIFF PAIEMENT 305;;5,36
759527 - difference de paiement mut527;;168,52
Résultats;1.621,05;
Total: Compte de résultats;68.706,38;68.706,38
