288101 - Caution SWDE;371,84;
288301 - Provision ONSS;2.547,00;
400000 - Clients;90.169,96;
416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;1.872,61
422120 - C.T. Dexia 78000;;4.145,75
422121 - C.T. ING 15.000€;;3.051,37
440000 - Fournisseurs;;90.239,68
441015 - LOYER A PAYER 10 DG 20;;21.600,00
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;5.624,03
456200 - Prov. péc. vac.: employés;;17.161,93
510201 - Action Aldrin Ressources;2.505,09;
510204 - Action Stillwater;1.327,94;
510208 - Junior Gold mine;502,92;
532200 - TERME DEXIA 088-82 +1 MOIS;15.294,09;
550012 - Proshare trust qqq dis;607,56;
550055 - livret orange ing;201,13;
550200 - DEXIA 777-07;42.414,09;
550300 - C/C ING 363-0031142-45;1.941,12;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
570002 - coffre fort;4.910,17;
580001 - TRFT BQUE A BQUE;;2.996,00
580002 - TRFT CAISSE VERS BQUE;;1.640,91
Résultats;;
Résultats (Périodes: 1 - 6);;11.565,26
Résultats (Année sélectionnée / Période);4.585,71;
Total: Résultats;;6.979,55
Total: Bilan;759.403,74;759.403,74
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;6,50;
601821 - CONSOM MEDICAL ALPHA;38,57;
601824 - CONSOMMABLE DENTAIRE;240,67;
601826 - CONSOMMABLE DIV MEDICAUX;2,35;
601831 - ACHAT PROTHESES DENTAIRES;1.415,08;
602000 - Service médecin;36.199,15;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610110 - Produits d'entretien;29,80;
610212 - GAZ;43,50;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.100,00;
611112 - Entretien Batiment Parking;200,18;
611200 - Petit matériel;179,98;
611305 - LOYER EMG MEDELEC;493,97;
611420 - MINOLTA CONTRAT REPARATION;149,80;
612000 - Téléphone;228,82;
612001 - TEL VERSATEL-MOBISTAR;125,15;
612004 - Location Téléphone Global Concept;526,35;
612100 - Frais postaux;325,86;
612150 - SECRETARIAT SOCIAL + TVA;183,01;
612240 - Frais informatiques - location;2.712,00;
612400 - Fournitures de bureau;542,97;
613034 - ATTESTATION DE SOINS - IMPRIME;602,20;
613215 - Honoraires conseillers fiscaux;440,44;
613315 - Honoraire Haenecourt - Meritus;400,00;
614701 - FRAIS DE CHAPELLE;14,75;
615800 - Dons et libéralités;40,00;
616100 - Rbt frais de déplacement;425,90;
616901 - TRANSPORT PATIENTS;75,68;
620200 - Rémunérations employés;7.055,60;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.312,86;
620221 - Rém. employés: prov. péc. vac. (+);1.328,00;
621009 - Reduction Cotisations Sociales;;372,04
633999 - DOTATION AMORTISSEMENT;5.000,00;
640140 - TVA non recup. Leasing;67,74;
650001 - INTER ET COMMISSION;0,21;
650009 - Int dexia 78000€;291,40;
650011 - INTERETS DEXIA;1,01;
650014 - INT ING 15.000€;129,15;
650020 - Intérêts de leasing: autres;77,92;
657000 - Remises accordées aux clients;;593,20
657102 - COMMISSION RESERVATION DEXIA;25,69;
657104 - FR GEST DEXIA CREDIT PROF;12,00;
657106 - FRAIS CREDIT CAISSE DEXIA;9,00;
657109 - FR BAKSYS ET THALES;249,72;
657112 - DEXIA FRAIS TENUE DE COMPTE;12,17;
659216 - difference de paiement 216;23,61;
659527 - difference de paiement mut527;502,09;
670013 - PREC MOBILIER ING;9,07;
708000 - Quote-part ristourne médecins;;59.656,74
740999 - RISTOURNE APPOINTEMENTS;;5,90
741200 - RETROCESSION Roman Pais;;1.900,00
750000 - PRODUIT DES IMMOBILISATION FINANCIERES;;0,89
751219 - INT BRUT ING;;42,29
751220 - INT BRUT DEXIA;;8,40
757000 - Remises obtenues des fourn.;;1,05
759000 - Différences de paiement;;5,36
759129 - difference de paiement mut129;;7,72
759413 - difference de paiement mut413;;0,98
Résultats;;4.585,71
Total: Compte de résultats;67.180,28;67.180,28
