237110 - MATERIEL DE NETTOYAGE;740,00;
237119 - AMORT MAT DE NETTOYAGE;;740,00
238000 - Aménagements intérieurs;6.157,02;
238009 - Amort. et réd. val. sur aménagements intérieurs;;2.516,80
239000 - MATERIEL DE GYNECOLOGIE;1.500,18;
239009 - AMORT MATERIEL GYNECO;;1.500,18
239010 - Mammographie;37.935,46;
239019 - Amort mammographie;;37.188,83
239020 - GE Osteodensitomètre;27.588,00;
239029 - Amort GE Osteodensitomètre;;5.517,60
240000 - Mobilier;1.630,73;
240009 - Amort. et réd. val. sur mobilier;;1.041,63
251000 - Installations en leasing;10.527,00;
251009 - Amort. et réd. val. sur installations. en leas;;4.737,15
269999 - AMORTISSEMENT PRECISIONEL;;30.000,00
288101 - Caution SWDE;371,84;
288301 - Provision ONSS;2.004,00;
400000 - Clients;78.818,39;
416100 - Avances et prêts au personnel;471,28;
422109 - Dette Dexia 13777;;5.631,41
422110 - Dettes Leasing Global Concept;;1.579,05
440000 - Fournisseurs;;112.461,29
441015 - LOYER A PAYER 10 DG 20;;18.000,00
455000 - Rémunérations à payer;;9.031,05
456200 - Prov. péc. vac.: employés;;18.481,89
491000 - Produits acquis;317,78;
499259 - TVA déductible;;0,51
532200 - TERME DEXIA 088-82 +1 MOIS;20.090,15;
550055 - livret orange ing;19.559,98;
550200 - DEXIA 777-07;48.769,25;
550300 - C/C ING 363-0031142-45;9.534,92;
550401 - ING BUS A/C 363-45;;0,10
550501 - SAXO BANQUE - PARIS;9.000,00;
570001 - Caisse;1.335,42;
580001 - TRFT BQUE A BQUE;2.384,39;
580002 - TRFT CAISSE VERS BQUE;1.029,83;
580003 - TRFT BANKSYS;70,00;
580900 - Compte intermédiare financier;;757,65
Résultats;;
Résultats (Périodes: 1 - 5);4.629,20;
Résultats (Année sélectionnée / Période);10.678,34;
Total: Résultats;15.307,54;
Total: Bilan;668.069,62;668.069,62
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601821 - CONSOM MEDICAL ALPHA;193,20;
601822 - CONSOMMABLE RADIO;571,58;
601824 - CONSOMMABLE DENTAIRE;1.204,98;
601825 - CONSOMMABLE TEST;77,92;
601826 - CONSOMMABLE DIV MEDICAUX;522,96;
601830 - ACHAT MED EN PHAMACIE;555,59;
601831 - ACHAT PROTHESES DENTAIRES;2.200,27;
601834 - ACHAT PETITE CHIRURGIE;117,80;
602000 - Service médecin;38.302,51;
602802 - Honoraires Cornez VanDamma;525,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610200 - Electricité;437,34;
610212 - GAZ;197,09;
610220 - Eau;222,90;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;299,79;
611200 - Petit matériel;79,00;
611305 - LOYER EMG MEDELEC;493,97;
611400 - Ent. et rép. matériel et machines;3.853,33;
611401 - ENTRETIEN DENTISTERIE;121,86;
611402 - ENTRETIEN RADIO Y;309,34;
611409 - Entretien pneumo;755,04;
612001 - TEL VERSATEL-MOBISTAR;90,09;
612003 - FRAIS MEDIBRIDGE;61,40;
612030 - Internet & e-mail (comm. et entretien);110,36;
612100 - Frais postaux;606,28;
612150 - SECRETARIAT SOCIAL + TVA;428,68;
612200 - Frais informatiques - hard & access.;177,46;
612240 - Frais informatiques - location;726,00;
612260 - FOURNITURE INFORMATIQUE - PAPIER RUBAN ENCRE;890,75;
612400 - Fournitures de bureau;492,10;
613167 - ASSURANCE TOUT RISQUE INFORMATIQUE;352,82;
613221 - HONORAIRE ERNST YOUNG;490,05;
616100 - Rbt frais de déplacement;236,35;
620200 - Rémunérations employés;8.702,24;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.861,04;
620209 - REDUCTEUR APPOINTEMENT;;17,33
620221 - Rém. employés: prov. péc. vac. (+);1.605,00;
621009 - Reduction Cotisations Sociales;;592,43
623001 - AUTRE FRAIS;124,27;
633999 - DOTATION AMORTISSEMENT;5.000,00;
640200 - Taxes communales et provinciales;20,00;
657000 - Remises accordées aux clients;;31,26
657100 - Frais bancaires;0,84;
657101 - DROIT TIMBRE DEXIA;125,00;
657103 - DEXIA FRAIS EXPED BANCAIRE;8,54;
657109 - FR BAKSYS ET THALES;146,02;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,29;
659000 - Différence de paiement;5,36;
659129 - difference de paiement mut129;672,69;
659216 - difference de paiement 216;0,84;
659315 - différence de paiement mut 315;255,89;
659316 - différence de paiement mut 316;124,66;
659409 - différence de paiement mut409;4,19;
659509 - difference de paiement 509;3,90;
659527 - difference de paiement mut527;2,38;
659605 - DIFF PAIEMENT MUT 605;1,47;
659950 - diff mut 950;3,71;
707001 - TICKET MODERATEUR;2.309,98;
708000 - Quote-part ristourne médecins;;67.308,03
740999 - RISTOURNE APPOINTEMENTS;;87,61
741100 - RETROCESSION AXL SPRL;;127,36
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;127,04
756000 - Produits financiers divers;;66,00
759000 - Différences de paiement;;24,15
759109 - DIFFERENCE DE PAIEMENT MUT 109;;1,67
759216 - difference de paiement mut216;;1,55
759315 - difference de paiement 315;;1.171,11
759316 - Différence de paiement mut316;;0,03
759509 - difference de paiement mut509;;9,37
759950 - difference de paiement mut950;;39,20
Résultats;;10.678,34
Total: Compte de résultats;82.017,73;82.017,73
