580000 - Virements internes;59.952,68;
580002 - TRFT CAISSE VERS BQUE;150,00;
Résultats;;
Résultats (Année sélectionnée / Période);3.429,38;
Total: Résultats;3.429,38;
Total: Bilan;620.181,02;620.181,02
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601824 - CONSOMMABLE DENTAIRE;797,00;
601826 - CONSOMMABLE DIV MEDICAUX;599,60;
601830 - ACHAT MED EN PHAMACIE;1.480,50;
601831 - ACHAT PROTHESES DENTAIRES;1.068,91;
602000 - Service médecin;41.678,50;
602800 - HONORAIRE ART DE SOIGNER;975,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610110 - Produits d'entretien;358,66;
610200 - Electricité;463,08;
610211 - MAZOUT CHAUFFAGE;773,29;
610212 - GAZ;888,89;
610220 - Eau;397,27;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;255,16;
611200 - Petit matériel;99,30;
611300 - Location matériel et machines;108,90;
611305 - LOYER EMG MEDELEC;493,97;
611400 - Ent. et rép. matériel et machines;328,55;
611402 - ENTRETIEN RADIO Y;163,69;
611403 - ENTRETIEN INSTAL ELECTRIQUE;91,73;
611420 - MINOLTA CONTRAT REPARATION;145,30;
612000 - Téléphone;110,36;
612001 - TEL VERSATEL-MOBISTAR;113,35;
612002 - TEL GSM;47,96;
612004 - Location Téléphone Global Concept;526,35;
612100 - Frais postaux;341,83;
612150 - SECRETARIAT SOCIAL + TVA;211,88;
612240 - Frais informatiques - location;1.331,00;
612261 - FOUR INFORMATIQUE CARTOUCHES;76,30;
612263 - ACHAT DOSSIERS MEDICAUX;500,94;
612400 - Fournitures de bureau;1.561,20;
613020 - Autorisations;98,00;
613161 - ASSURANCE TOUT RISQUE MATERIEL;47,73;
613163 - ASSURANCE DAS;352,00;
613165 - ASSUR RESP OBJECTIVE;73,10;
613170 - ASSURANCE INSTAL ELECTR ET ELECTRONIQUE;1.668,76;
613211 - Honoraires notaires;900,00;
616100 - Rbt frais de déplacement;237,12;
616901 - TRANSPORT PATIENTS;196,25;
620200 - Rémunérations employés;8.531,61;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.801,82;
620221 - Rém. employés: prov. péc. vac. (+);1.605,00;
621009 - Reduction Cotisations Sociales;;366,36
622210 - ASSURANCE ACCIDENT DU TRAVAIL;231,99;
623200 - Frais de cantine;77,10;
633999 - DOTATION AMORTISSEMENT;5.000,00;
650011 - INTERETS DEXIA;1,01;
650028 - INT DEXIA 9000;4,77;
650031 - DEXIA INT RENTING 13377;72,89;
657101 - DROIT TIMBRE DEXIA;1,01;
657103 - DEXIA FRAIS EXPED BANCAIRE;3,54;
657104 - FR GEST DEXIA CREDIT PROF;33,00;
657109 - FR BAKSYS ET THALES;326,44;
657112 - DEXIA FRAIS TENUE DE COMPTE;27,77;
657115 - FRAIS ing;145,87;
659129 - difference de paiement mut129;21,77;
659315 - différence de paiement mut 315;603,95;
670012 - PREC MOBILIER DEXIA;54,95;
670013 - PREC MOBILIER ING;2,40;
708000 - Quote-part ristourne médecins;;72.266,82
740999 - RISTOURNE APPOINTEMENTS;;375,00
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;698,87
751219 - INT BRUT ING;;16,02
751220 - INT BRUT DEXIA;;366,30
752000 - pluss value réalisée sur actions;;2.446,08
759000 - Différences de paiement;;22,25
759305 - DIFF PAIEMENT 305;;158,44
759314 - difference de paiement 314;;213,36
759315 - difference de paiement 315;;343,72
759325 - cor mut 325;;114,90
759527 - difference de paiement mut527;;29,97
759900 - CORRECTION;;849,02
759950 - difference de paiement mut950;;10,19
Résultats;;3.429,38
Total: Compte de résultats;83.441,93;83.441,93
