416100 - Avances et prêts au personnel;471,28;
422110 - Dettes Leasing Global Concept;;1.579,05
422115 - CT leasing ING Xerox;;2.928,07
422120 - C.T. Dexia 78000;;9.472,25
440000 - Fournisseurs;;78.946,51
441015 - LOYER A PAYER 10 DG 20;;3.000,00
444000 - Factures à recevoir;;217,21
453300 - PM mobiliers retenus sur intérêts;61,38;
455000 - Rémunérations à payer;;5.989,01
456200 - Prov. péc. vac.: employés;;17.823,52
510010 - ACTION GOLD BULLION NOTES 2004 CAP;2.954,62;
510201 - Action Aldrin Ressources;2.505,09;
510203 - ETF cac 40;;3.912,46
532200 - TERME DEXIA 088-82 +1 MOIS;512,00;
550012 - Proshare trust qqq dis;2.540,48;
550055 - livret orange ing;167,02;
550200 - DEXIA 777-07;46.865,92;
550300 - C/C ING 363-0031142-45;5.819,77;
550401 - ING BUS A/C 363-45;4,48;
570001 - Caisse;819,12;
580001 - TRFT BQUE A BQUE;3.143,00;
580002 - TRFT CAISSE VERS BQUE;;1.540,00
580003 - TRFT BANKSYS;;2.221,43
Résultats;;
Résultats (Année sélectionnée / Période);;1.235,99
Total: Résultats;;1.235,99
Total: Bilan;726.994,02;726.994,02
;;
Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;116,19;
601821 - CONSOM MEDICAL ALPHA;116,54;
601824 - CONSOMMABLE DENTAIRE;475,97;
601826 - CONSOMMABLE DIV MEDICAUX;177,40;
601830 - ACHAT MED EN PHAMACIE;341,50;
601831 - ACHAT PROTHESES DENTAIRES;1.823,49;
602000 - Service médecin;42.053,12;
602800 - HONORAIRE ART DE SOIGNER;400,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610100 - Ent. et rép. terrains et constructions;14,00;
610110 - Produits d'entretien;871,51;
610200 - Electricité;437,34;
610212 - GAZ;510,00;
610300 - Assurance incendie;2.075,00;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;162,75;
611305 - LOYER EMG MEDELEC;493,97;
611400 - Ent. et rép. matériel et machines;106,70;
611401 - ENTRETIEN DENTISTERIE;226,88;
611403 - ENTRETIEN INSTAL ELECTRIQUE;371,01;
611420 - MINOLTA CONTRAT REPARATION;299,60;
612000 - Téléphone;114,41;
612001 - TEL VERSATEL-MOBISTAR;96,39;
612003 - FRAIS MEDIBRIDGE;15,79;
612004 - Location Téléphone Global Concept;779,70;
612100 - Frais postaux;306,95;
612150 - SECRETARIAT SOCIAL + TVA;203,55;
612230 - Frais informatiques - assurances;71,50;
612231 - informatique exact on line;373,92;
612240 - Frais informatiques - location;1.026,00;
612261 - FOUR INFORMATIQUE CARTOUCHES;133,40;
612400 - Fournitures de bureau;1.020,22;
613163 - ASSURANCE DAS;372,00;
613165 - ASSUR RESP OBJECTIVE;37,59;
613169 - ASSURANCE RC PROTECTION JURIDIQUE;34,14;
613170 - ASSURANCE INSTAL ELECTR ET ELECTRONIQUE;341,82;
616100 - Rbt frais de déplacement;125,26;
620200 - Rémunérations employés;7.370,12;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.423,31;
620221 - Rém. employés: prov. péc. vac. (+);1.359,00;
621009 - Reduction Cotisations Sociales;;330,79
622210 - ASSURANCE ACCIDENT DU TRAVAIL;177,28;
623500 - MEDECINE INTERENTREPRISE;193,60;
633999 - DOTATION AMORTISSEMENT;5.000,00;
640003 - TAXE AFC NUCLEAIRE;100,00;
640140 - TVA non recup. Leasing;67,74;
640200 - Taxes communales et provinciales;205,00;
650011 - INTERETS DEXIA;;7,16
650012 - INT ING V;0,15;
650020 - Intérêts de leasing: autres;85,77;
657100 - Frais bancaires;227,88;
657103 - DEXIA FRAIS EXPED BANCAIRE;9,15;
657104 - FR GEST DEXIA CREDIT PROF;21,00;
657106 - FRAIS CREDIT CAISSE DEXIA;63,88;
657109 - FR BAKSYS ET THALES;1.921,51;
657112 - DEXIA FRAIS TENUE DE COMPTE;2,29;
659000 - Différence de paiement;18,37;
659129 - difference de paiement mut129;104,30;
659315 - différence de paiement mut 315;63,72;
659950 - diff mut 950;;0,23
670014 - PRECOMPTE MOBILIER TERME DEXIA;19,39;
705201 - RETROCESSION MAKOUL;;205,00
707001 - TICKET MODERATEUR;;608,36
708000 - Quote-part ristourne médecins;;31.811,21
708100 - HONORAIRES PAYES;;41.710,48
708200 - RISTOURNE ACCOUSTIQUE M LEROY;205,00;
740999 - RISTOURNE APPOINTEMENTS;;18,59
741100 - RETROCESSION AXL SPRL;;191,04
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;2.041,29
751220 - INT BRUT DEXIA;;129,29
752000 - pluss value réalisée sur actions;;1.817,95
759000 - Différences de paiement;;0,04
759216 - difference de paiement mut216;;169,38
759527 - difference de paiement mut527;;554,36
Résultats;1.235,99;
Total: Compte de résultats;81.330,42;81.330,42
