Compte de résultats;;
601800 - CONSOM OXYGENE-ACETYLENE;3,25;
601824 - CONSOMMABLE DENTAIRE;775,29;
601826 - CONSOMMABLE DIV MEDICAUX;190,36;
601831 - ACHAT PROTHESES DENTAIRES;666,64;
601832 - CONSOMMABLE CARDIO RADIO /SONY;129,95;
602000 - Service médecin;35.730,41;
602800 - HONORAIRE ART DE SOIGNER;1.050,00;
610012 - LOYER RENTING DEXIA 24 MOIS;1.330,36;
610110 - Produits d'entretien;31,89;
610212 - GAZ;29,52;
610220 - Eau;227,34;
611110 - CH LOCATIVE IMMEUBLE(LOYER);3.000,00;
611111 - ENTRETIEN CONTAINER DECHET;284,64;
611305 - LOYER EMG MEDELEC;493,97;
611401 - ENTRETIEN DENTISTERIE;367,84;
611402 - ENTRETIEN RADIO Y;744,98;
612000 - Téléphone;37,70;
612001 - TEL VERSATEL-MOBISTAR;77,51;
612003 - FRAIS MEDIBRIDGE;63,16;
612100 - Frais postaux;593,55;
612150 - SECRETARIAT SOCIAL + TVA;194,30;
612240 - Frais informatiques - location;726,00;
612400 - Fournitures de bureau;424,85;
613166 - ASSURANCE TALISMAN;310,70;
613212 - Honoraires experts-comptables;465,85;
613223 - FRAIS COTISATION GESTION GROUPES;56,27;
613300 - Publications légales;73,98;
616100 - Rbt frais de déplacement;353,08;
620200 - Rémunérations employés;7.253,07;
620201 - CHARGES SOCIALES PATRONALES EMPLOYE;2.404,46;
620221 - Rém. employés: prov. péc. vac. (+);1.359,00;
621009 - Reduction Cotisations Sociales;;491,06
622403 - FRAIS DIVERS DE PERSONNEL;248,89;
623200 - Frais de cantine;26,05;
633999 - DOTATION AMORTISSEMENT;5.000,00;
640140 - TVA non recup. Leasing;450,48;
650009 - Int dexia 78000€;648,70;
650011 - INTERETS DEXIA;1,01;
650012 - INT ING V;47,46;
650020 - Intérêts de leasing: autres;182,99;
650031 - DEXIA INT RENTING 13377;7,54;
657000 - Remises accordées aux clients;;1,50
657100 - Frais bancaires;13,12;
657102 - COMMISSION RESERVATION DEXIA;117,00;
657105 - FR MISE EN FORCE CREDIT;75,00;
657109 - FR BAKSYS ET THALES;342,94;
659000 - Différence de paiement;3,63;
659129 - difference de paiement mut129;363,87;
707001 - TICKET MODERATEUR;;3.129,70
708000 - Quote-part ristourne médecins;;63.561,94
740999 - RISTOURNE APPOINTEMENTS;;1,77
741100 - RETROCESSION AXL SPRL;;191,04
741200 - RETROCESSION Roman Pais;;1.735,25
741204 - RETROCESSION ACCOUSTIQUE LEROY;;503,30
757000 - Remises obtenues des fourn.;;25,58
759000 - Différences de paiement;;6,50
759216 - difference de paiement mut216;;1,38
759232 - DIFF PAIEMENT MUT 232;;0,48
759305 - DIFF PAIEMENT 305;;2,65
759316 - Différence de paiement mut316;;1,93
759527 - difference de paiement mut527;;313,64
759950 - difference de paiement mut950;;84,47
Résultats;3.073,59;
Total: Compte de résultats;70.052,19;70.052,19
